149.330	181.610	0.200
149.770	182.100	0.250
149.260	181.920	0.300
149.570	182.070	0.350
149.750	181.680	0.400
149.680	181.360	0.450
149.450	181.900	0.500
149.180	181.800	0.550
149.380	181.970	0.600
149.770	182.120	0.650
149.860	181.760	0.700
149.630	182.050	0.750
149.390	182.240	0.800
149.350	182.240	0.850
150.050	182.360	0.900
149.230	182.600	0.950
149.810	182.620	1.000
149.760	182.590	1.050
150.010	183.000	1.100
149.700	182.280	1.150
149.910	182.950	1.200
149.960	182.510	1.250
149.740	182.790	1.300
149.740	182.080	1.350
150.040	182.650	1.400
150.080	182.830	1.450
150.220	182.410	1.500
150.040	182.960	1.550
149.560	183.070	1.600
150.020	183.220	1.650
149.860	183.010	1.700
149.760	182.880	1.750
149.490	183.390	1.800
149.160	182.920	1.850
149.630	183.080	1.900
150.000	182.760	1.950
149.920	182.600	2.000
150.040	182.720	2.050
149.810	182.440	2.100
150.310	182.790	2.150
149.790	182.600	2.200
149.420	183.430	2.250
149.900	182.920	2.300
149.950	182.480	2.350
149.670	182.460	2.400
149.890	182.640	2.450
149.710	182.780	2.500
149.860	182.890	2.550
150.110	182.880	2.600
150.560	183.230	2.650
150.220	182.940	2.700
150.460	182.590	2.750
150.300	182.700	2.800
150.620	183.100	2.850
150.490	182.570	2.900
150.200	182.360	2.950
150.610	182.250	3.000
150.370	182.130	3.050
150.080	182.560	3.100
150.430	182.480	3.150
150.010	182.260	3.200
150.300	182.440	3.250
150.040	182.720	3.300
150.630	182.320	3.350
149.740	182.250	3.400
149.880	182.710	3.450
150.160	182.400	3.500
150.030	183.000	3.550
150.040	182.580	3.600
150.220	182.640	3.650
150.040	182.080	3.700
150.020	181.770	3.750
150.310	182.150	3.800
150.490	181.950	3.850
150.290	182.140	3.900
150.060	182.190	3.950
150.070	181.700	4.000
150.250	182.040	4.050
150.590	182.380	4.100
150.200	182.650	4.150
150.360	182.150	4.200
150.230	181.730	4.250
150.100	181.870	4.300
149.980	181.830	4.350
149.700	181.890	4.400
149.970	182.040	4.450
149.790	181.900	4.500
149.940	181.390	4.550
149.620	181.380	4.600
150.130	180.980	4.650
150.340	181.310	4.700
150.130	181.570	4.750
149.560	180.760	4.800
149.390	181.460	4.850
149.660	181.380	4.900
150.210	181.010	4.950
178.620	182.930	0.000
178.570	182.580	0.050
178.110	182.850	0.100
178.640	183.680	0.150
178.750	183.730	0.200
178.390	183.140	0.250
178.590	182.840	0.300
179.020	183.710	0.350
179.110	183.170	0.400
178.790	182.890	0.450
178.350	182.810	0.500
178.820	183.310	0.550
178.540	183.350	0.600
178.340	183.690	0.650
178.580	183.610	0.700
178.730	183.340	0.750
178.500	182.860	0.800
178.620	183.420	0.850
179.110	182.900	0.900
178.420	182.180	0.950
178.580	182.020	1.000
178.020	182.560	1.050
178.580	182.510	1.100
178.460	182.600	1.150
178.240	182.250	1.200
178.310	182.810	1.250
178.140	182.030	1.300
178.180	182.140	1.350
178.260	182.570	1.400
178.130	182.670	1.450
178.190	182.280	1.500
177.960	182.330	1.550
178.250	182.450	1.600
177.960	182.200	1.650
177.900	181.960	1.700
177.880	182.350	1.750
178.250	182.670	1.800
178.240	182.690	1.850
178.870	182.920	1.900
178.910	182.980	1.950
178.540	182.280	2.000
178.340	182.270	2.050
178.480	182.260	2.100
178.450	182.380	2.150
178.470	182.520	2.200
178.810	182.120	2.250
178.560	182.530	2.300
178.300	182.230	2.350
178.720	182.410	2.400
178.620	182.250	2.450
178.560	182.640	2.500
178.290	181.890	2.550
178.370	182.350	2.600
177.890	182.400	2.650
178.180	181.980	2.700
178.100	182.460	2.750
178.290	182.520	2.800
178.240	182.730	2.850
178.220	183.070	2.900
178.250	182.820	2.950
178.020	182.380	3.000
178.240	182.770	3.050
178.080	182.830	3.100
178.090	183.220	3.150
178.240	182.530	3.200
178.180	182.050	3.250
177.760	182.420	3.300
178.220	182.560	3.350
178.140	182.600	3.400
177.550	182.640	3.450
177.710	182.770	3.500
177.500	182.640	3.550
177.710	182.540	3.600
177.480	183.040	3.650
177.470	182.170	3.700
177.810	182.520	3.750
177.650	182.820	3.800
178.040	182.700	3.850
177.560	182.860	3.900
177.720	182.190	3.950
177.580	182.390	4.000
177.510	182.610	4.050
177.570	182.770	4.100
177.620	182.490	4.150
177.290	182.330	4.200
177.440	181.890	4.250
177.690	182.460	4.300
177.310	181.820	4.350
177.740	182.580	4.400
177.170	181.830	4.450
177.700	181.470	4.500
178.170	181.650	4.550
177.640	181.810	4.600
177.490	181.630	4.650
177.570	181.870	4.700
177.460	181.510	4.750
177.700	181.780	4.800
177.340	181.450	4.850
177.760	181.550	4.900
177.150	181.480	4.950
160.630	77.135	0.000
160.900	76.407	0.050
161.640	76.925	0.100
162.070	77.699	0.150
162.060	77.559	0.200
161.300	77.791	0.250
161.230	77.792	0.300
160.010	77.656	0.350
159.820	76.955	0.400
161.070	77.452	0.450
160.140	77.303	0.500
160.500	76.851	0.550
160.170	76.629	0.600
160.720	76.461	0.650
161.570	76.664	0.700
161.630	76.452	0.750
162.070	77.004	0.800
162.330	76.796	0.850
161.360	77.415	0.900
161.400	77.456	0.950
160.180	77.466	1.000
159.690	77.766	1.050
161.240	77.853	1.100
161.040	77.921	1.150
161.670	78.163	1.200
161.330	78.723	1.250
161.250	78.774	1.300
161.710	79.154	1.350
161.890	78.178	1.400
161.110	77.144	1.450
160.620	77.011	1.500
160.240	76.385	1.550
160.570	76.873	1.600
160.580	76.639	1.650
160.690	76.768	1.700
160.320	76.308	1.750
161.020	76.485	1.800
160.480	76.362	1.850
160.560	76.673	1.900
161.190	76.855	1.950
161.880	76.751	2.000
162.030	77.824	2.050
162.480	77.650	2.100
162.090	77.898	2.150
163.150	78.800	2.200
162.520	79.182	2.250
162.010	78.258	2.300
161.950	78.332	2.350
162.060	78.336	2.400
162.390	78.565	2.450
161.370	78.202	2.500
161.460	78.048	2.550
160.770	78.144	2.600
161.920	77.723	2.650
162.250	77.324	2.700
161.640	77.087	2.750
161.400	77.751	2.800
160.880	77.279	2.850
161.130	76.739	2.900
160.830	77.020	2.950
161.740	76.527	3.000
161.600	76.513	3.050
162.010	76.214	3.100
161.580	75.939	3.150
161.930	75.828	3.200
161.270	75.369	3.250
161.900	76.038	3.300
161.380	76.207	3.350
161.720	76.041	3.400
161.630	76.694	3.450
161.330	76.418	3.500
162.090	76.079	3.550
162.030	75.610	3.600
161.700	75.272	3.650
161.500	75.664	3.700
160.810	74.911	3.750
161.730	75.055	3.800
162.030	75.696	3.850
163.240	75.701	3.900
163.090	75.357	3.950
162.340	76.346	4.000
162.110	76.104	4.050
161.790	75.770	4.100
161.600	75.297	4.150
162.270	75.572	4.200
162.750	75.201	4.250
162.460	75.568	4.300
162.080	75.615	4.350
161.350	75.842	4.400
160.920	74.830	4.450
160.710	74.823	4.500
161.070	74.484	4.550
160.810	74.521	4.600
160.720	74.742	4.650
160.530	74.302	4.700
160.500	74.696	4.750
160.320	75.057	4.800
160.910	74.542	4.850
161.430	74.619	4.900
160.980	74.986	4.950
172.780	146.480	0.000
172.650	146.900	0.050
172.430	147.210	0.100
172.650	146.780	0.150
172.330	146.890	0.200
171.920	146.880	0.250
171.680	146.550	0.300
171.750	147.210	0.350
172.590	147.060	0.400
172.770	146.530	0.450
171.950	146.950	0.500
171.910	146.560	0.550
172.680	146.780	0.600
172.640	146.800	0.650
173.310	146.460	0.700
172.290	146.760	0.750
171.940	146.390	0.800
172.480	146.720	0.850
172.580	146.160	0.900
172.320	145.670	0.950
172.790	145.730	1.000
172.790	145.840	1.050
172.090	146.280	1.100
172.670	146.000	1.150
172.300	145.790	1.200
172.730	145.900	1.250
172.640	145.640	1.300
173.160	146.210	1.350
172.780	146.880	1.400
172.460	146.440	1.450
172.260	146.690	1.500
172.700	146.400	1.550
172.340	146.520	1.600
172.110	146.610	1.650
172.080	146.680	1.700
171.410	146.810	1.750
172.580	147.570	1.800
172.870	147.270	1.850
172.660	148.030	1.900
171.990	148.470	1.950
172.150	147.650	2.000
172.670	147.910	2.050
173.410	147.290	2.100
172.600	146.750	2.150
173.320	147.300	2.200
172.760	147.680	2.250
172.880	146.730	2.300
172.290	147.370	2.350
172.420	146.490	2.400
172.800	146.340	2.450
172.580	146.070	2.500
172.840	146.160	2.550
172.430	145.530	2.600
172.410	145.670	2.650
172.460	145.120	2.700
172.180	145.210	2.750
172.800	144.560	2.800
172.910	144.710	2.850
172.800	144.760	2.900
172.350	144.290	2.950
171.990	144.830	3.000
172.240	145.100	3.050
171.550	145.100	3.100
172.490	144.670	3.150
172.940	145.360	3.200
172.750	144.730	3.250
172.870	144.700	3.300
172.280	144.940	3.350
172.350	145.620	3.400
172.150	145.820	3.450
173.350	145.540	3.500
172.930	145.300	3.550
172.830	145.020	3.600
171.980	144.690	3.650
172.030	144.790	3.700
171.880	145.900	3.750
171.620	145.050	3.800
172.060	144.800	3.850
172.520	145.110	3.900
172.830	144.750	3.950
172.540	144.780	4.000
172.810	144.380	4.050
172.600	144.220	4.100
172.790	144.310	4.150
172.480	144.040	4.200
172.540	144.580	4.250
172.380	144.430	4.300
172.200	144.050	4.350
172.340	145.040	4.400
172.160	144.830	4.450
172.370	144.740	4.500
171.760	144.860	4.550
171.920	145.840	4.600
171.640	145.910	4.650
172.490	145.980	4.700
172.480	145.260	4.750
172.850	144.630	4.800
172.040	144.340	4.850
171.920	143.790	4.900
172.010	143.950	4.950
192.300	244.850	0.000
192.170	244.740	0.050
192.350	244.420	0.100
192.050	244.580	0.150
192.270	244.430	0.200
192.070	244.850	0.250
192.280	244.630	0.300
192.200	244.680	0.350
192.390	244.560	0.400
192.130	244.300	0.450
192.130	245.020	0.500
192.150	244.800	0.550
192.230	244.680	0.600
191.960	244.490	0.650
192.190	244.260	0.700
191.960	244.560	0.750
192.280	244.290	0.800
192.550	244.560	0.850
192.560	244.610	0.900
192.620	244.440	0.950
192.570	244.500	1.000
192.190	244.800	1.050
192.200	244.430	1.100
191.970	244.650	1.150
192.440	244.630	1.200
192.660	244.540	1.250
192.480	244.410	1.300
192.630	244.190	1.350
192.360	244.590	1.400
192.200	244.880	1.450
192.000	244.190	1.500
192.290	244.640	1.550
192.500	244.500	1.600
192.690	244.430	1.650
192.250	244.450	1.700
192.580	244.360	1.750
192.310	244.450	1.800
192.240	244.460	1.850
191.820	243.630	1.900
192.300	244.430	1.950
192.130	244.270	2.000
192.410	244.240	2.050
191.930	244.440	2.100
191.970	243.890	2.150
191.950	244.120	2.200
191.960	244.410	2.250
191.990	244.400	2.300
192.070	244.230	2.350
191.980	244.210	2.400
192.040	244.660	2.450
191.930	244.020	2.500
191.800	244.270	2.550
191.700	244.400	2.600
191.690	244.090	2.650
191.790	244.610	2.700
192.030	243.970	2.750
192.130	244.460	2.800
191.920	244.290	2.850
191.940	244.420	2.900
191.780	244.640	2.950
191.970	243.930	3.000
192.220	243.830	3.050
192.040	244.040	3.100
192.380	243.700	3.150
192.340	244.110	3.200
192.130	244.300	3.250
192.300	244.040	3.300
192.360	243.980	3.350
192.190	244.180	3.400
192.080	244.340	3.450
192.220	244.180	3.500
192.360	244.100	3.550
192.190	244.110	3.600
192.140	244.180	3.650
192.130	244.210	3.700
192.410	243.960	3.750
192.440	243.840	3.800
192.450	243.700	3.850
192.160	244.210	3.900
191.960	244.350	3.950
191.690	243.930	4.000
191.980	244.230	4.050
191.940	244.640	4.100
192.080	244.400	4.150
192.170	244.570	4.200
192.450	244.480	4.250
192.040	244.390	4.300
192.150	244.590	4.350
192.260	244.580	4.400
191.770	244.320	4.450
192.160	243.720	4.500
192.130	244.000	4.550
191.800	244.120	4.600
192.050	244.150	4.650
192.230	243.920	4.700
192.120	243.960	4.750
192.060	243.990	4.800
192.200	244.280	4.850
192.120	244.180	4.900
191.920	243.860	4.950
199.650	66.795	0.000
200.350	66.645	0.050
201.660	66.449	0.100
200.050	66.592	0.150
201.720	65.922	0.200
199.640	66.940	0.250
200.150	66.344	0.300
199.620	66.677	0.350
198.830	67.168	0.400
200.040	66.495	0.450
200.010	66.415	0.500
200.140	66.404	0.550
200.160	66.148	0.600
200.200	66.555	0.650
200.190	66.336	0.700
200.660	66.645	0.750
200.060	66.419	0.800
200.390	65.952	0.850
200.220	66.633	0.900
200.310	66.110	0.950
200.640	65.984	1.000
200.650	66.401	1.050
200.410	65.812	1.100
201.050	66.499	1.150
200.280	66.505	1.200
201.600	67.034	1.250
201.330	67.193	1.300
200.480	67.030	1.350
199.400	68.274	1.400
200.210	67.441	1.450
199.480	67.740	1.500
199.130	68.545	1.550
200.090	68.473	1.600
198.830	67.560	1.650
198.600	68.163	1.700
200.360	67.904	1.750
200.020	67.696	1.800
200.340	66.571	1.850
199.800	65.824	1.900
200.400	66.637	1.950
200.670	67.198	2.000
200.350	67.592	2.050
200.380	66.347	2.100
200.200	67.178	2.150
199.380	67.219	2.200
199.910	67.288	2.250
199.570	67.139	2.300
199.080	66.193	2.350
200.670	67.021	2.400
200.470	65.971	2.450
200.220	66.368	2.500
199.900	67.280	2.550
197.580	67.082	2.600
198.010	67.407	2.650
198.950	67.209	2.700
197.130	67.470	2.750
196.910	67.332	2.800
197.020	66.824	2.850
197.900	66.255	2.900
197.330	66.143	2.950
196.600	66.720	3.000
195.780	66.985	3.050
196.070	67.434	3.100
195.880	67.294	3.150
196.350	66.235	3.200
196.680	65.794	3.250
197.150	65.930	3.300
196.530	66.354	3.350
196.660	66.660	3.400
197.830	65.834	3.450
197.560	65.787	3.500
197.010	66.741	3.550
196.780	66.345	3.600
197.600	66.471	3.650
197.190	66.657	3.700
197.960	66.673	3.750
198.590	66.571	3.800
198.850	66.055	3.850
198.800	65.660	3.900
199.180	65.519	3.950
199.260	66.435	4.000
199.920	67.160	4.050
199.500	66.995	4.100
199.570	66.475	4.150
199.550	66.431	4.200
199.420	66.742	4.250
199.050	66.758	4.300
199.420	66.531	4.350
200.030	66.361	4.400
200.050	66.690	4.450
200.430	66.189	4.500
199.460	66.833	4.550
198.510	67.145	4.600
198.960	67.333	4.650
199.890	67.119	4.700
199.620	66.605	4.750
199.850	66.849	4.800
199.370	66.255	4.850
200.000	66.284	4.900
169.020	174.730	0.000
168.880	174.400	0.050
169.780	174.990	0.100
169.650	174.540	0.150
169.890	175.070	0.200
169.620	174.580	0.250
169.580	174.970	0.300
168.080	175.770	0.350
168.800	174.720	0.400
168.930	174.870	0.450
169.190	174.870	0.500
169.510	175.150	0.550
168.980	175.280	0.600
168.920	174.760	0.650
170.330	174.080	0.700
170.470	174.100	0.750
171.500	173.980	0.800
170.710	173.970	0.850
170.190	173.680	0.900
171.870	173.020	0.950
171.460	173.290	1.000
171.260	173.100	1.050
171.960	172.920	1.100
171.660	173.090	1.150
173.070	172.180	1.200
172.810	172.170	1.250
172.620	172.090	1.300
171.890	171.990	1.350
172.010	172.790	1.400
171.960	172.940	1.450
172.270	173.080	1.500
171.970	173.120	1.550
171.820	172.890	1.600
172.020	172.440	1.650
172.180	172.480	1.700
172.150	172.840	1.750
172.290	172.130	1.800
172.530	172.040	1.850
172.230	172.000	1.900
172.970	172.030	1.950
172.790	173.510	2.000
172.190	174.060	2.050
172.350	172.680	2.100
172.590	172.950	2.150
172.930	172.800	2.200
172.720	172.390	2.250
172.710	172.700	2.300
172.140	172.550	2.350
172.140	172.620	2.400
172.620	172.960	2.450
172.730	173.180	2.500
172.910	172.850	2.550
172.410	172.860	2.600
172.170	172.710	2.650
172.620	171.910	2.700
172.260	172.540	2.750
172.210	172.360	2.800
172.780	172.040	2.850
172.540	172.060	2.900
172.290	172.320	2.950
171.990	172.650	3.000
172.190	172.640	3.050
171.950	172.760	3.100
172.030	172.820	3.150
172.410	173.060	3.200
172.330	172.960	3.250
172.470	172.500	3.300
172.440	173.000	3.350
172.400	173.050	3.400
173.120	172.730	3.450
172.780	171.920	3.500
172.330	172.030	3.550
172.300	172.610	3.600
172.780	172.760	3.650
172.900	171.910	3.700
172.610	172.420	3.750
172.710	172.460	3.800
172.340	172.130	3.850
172.910	172.010	3.900
172.660	171.670	3.950
172.080	172.030	4.000
172.260	171.990	4.050
172.340	171.740	4.100
172.320	171.780	4.150
172.470	171.680	4.200
172.580	171.720	4.250
172.310	171.960	4.300
172.550	171.830	4.350
172.400	171.920	4.400
172.940	172.100	4.450
172.940	172.050	4.500
172.970	172.010	4.550
172.550	172.020	4.600
172.360	171.990	4.650
172.310	172.390	4.700
172.140	172.260	4.750
172.220	172.040	4.800
215.750	72.627	0.000
215.820	72.371	0.050
215.600	72.613	0.100
216.110	72.639	0.150
215.810	72.099	0.200
215.860	72.722	0.250
215.620	72.393	0.300
215.460	72.371	0.350
215.330	72.254	0.400
215.410	72.489	0.450
216.360	71.840	0.500
216.120	72.676	0.550
215.940	72.640	0.600
215.930	72.319	0.650
215.950	72.438	0.700
216.300	72.460	0.750
216.490	72.531	0.800
216.080	72.677	0.850
216.160	72.564	0.900
216.720	72.667	0.950
216.260	72.922	1.000
216.160	72.517	1.050
216.180	72.811	1.100
216.140	72.604	1.150
216.350	72.684	1.200
216.080	72.826	1.250
216.030	72.645	1.300
216.040	72.894	1.350
215.980	72.772	1.400
215.990	72.743	1.450
216.460	73.206	1.500
216.430	72.994	1.550
216.380	72.866	1.600
216.170	72.911	1.650
216.200	73.138	1.700
216.420	72.950	1.750
216.510	72.505	1.800
216.430	72.988	1.850
216.310	72.475	1.900
216.650	72.522	1.950
217.040	72.704	2.000
216.890	72.645	2.050
216.460	72.420	2.100
216.290	72.871	2.150
216.210	72.611	2.200
216.110	72.768	2.250
216.290	72.226	2.300
216.140	72.619	2.350
215.820	72.566	2.400
215.910	72.411	2.450
216.070	72.612	2.500
216.380	72.595	2.550
216.020	72.411	2.600
216.100	72.589	2.650
216.060	72.564	2.700
215.720	72.605	2.750
215.980	72.505	2.800
216.070	72.550	2.850
216.100	72.360	2.900
215.620	72.586	2.950
215.930	72.256	3.000
216.040	72.450	3.050
216.020	72.330	3.100
215.930	72.203	3.150
216.130	72.379	3.200
215.940	72.414	3.250
215.680	72.253	3.300
215.650	72.228	3.350
215.880	72.473	3.400
215.620	72.567	3.450
215.740	72.574	3.500
215.420	72.475	3.550
215.700	72.749	3.600
215.570	72.555	3.650
215.350	72.383	3.700
215.440	72.312	3.750
215.490	72.625	3.800
216.000	72.342	3.850
215.880	72.552	3.900
215.980	72.232	3.950
215.510	72.608	4.000
215.620	72.496	4.050
215.530	72.609	4.100
216.000	72.706	4.150
215.660	72.745	4.200
215.820	72.627	4.250
215.910	72.657	4.300
216.010	72.509	4.350
215.780	72.347	4.400
215.990	72.290	4.450
216.010	72.086	4.500
215.740	72.107	4.550
215.810	71.905	4.600
215.520	71.941	4.650
215.870	71.868	4.700
215.520	71.874	4.750
186.840	313.900	0.000
187.240	314.240	0.050
187.470	315.020	0.100
186.840	314.280	0.150
186.770	314.290	0.200
186.460	313.970	0.250
186.760	314.110	0.300
186.670	314.120	0.350
186.940	312.900	0.400
186.700	313.470	0.450
186.350	313.540	0.500
185.850	313.250	0.550
186.590	313.510	0.600
186.850	314.160	0.650
186.870	313.060	0.700
187.000	314.000	0.750
187.170	313.550	0.800
187.670	313.340	0.850
187.510	313.560	0.900
187.960	313.270	0.950
187.820	313.120	1.000
187.870	312.800	1.050
187.350	313.040	1.100
187.300	313.950	1.150
187.160	312.940	1.200
187.290	313.610	1.250
187.200	313.350	1.300
187.450	314.160	1.350
187.820	313.880	1.400
187.870	313.460	1.450
187.290	312.980	1.500
187.400	313.390	1.550
188.150	312.640	1.600
187.960	312.900	1.650
187.970	313.360	1.700
188.170	312.570	1.750
188.570	312.750	1.800
188.550	313.650	1.850
188.060	313.900	1.900
187.990	313.990	1.950
187.790	313.930	2.000
187.750	314.120	2.050
187.550	313.500	2.100
187.830	313.030	2.150
188.200	313.320	2.200
187.890	313.360	2.250
187.780	313.620	2.300
187.700	312.580	2.350
187.500	313.480	2.400
186.770	313.260	2.450
187.510	314.010	2.500
186.910	314.120	2.550
186.860	313.870	2.600
186.100	313.910	2.650
186.480	313.270	2.700
187.340	313.520	2.750
187.690	313.160	2.800
187.990	311.930	2.850
188.500	312.090	2.900
188.230	312.150	2.950
188.490	312.690	3.000
188.590	312.970	3.050
187.450	312.300	3.100
188.120	312.650	3.150
188.410	312.820	3.200
188.220	313.090	3.250
187.730	314.150	3.300
187.230	312.720	3.350
188.190	312.090	3.400
188.020	312.330	3.450
187.990	312.400	3.500
187.350	313.680	3.550
188.100	312.740	3.600
188.170	313.330	3.650
188.320	312.990	3.700
188.350	313.450	3.750
188.270	312.550	3.800
188.290	313.250	3.850
188.260	312.750	3.900
188.170	312.890	3.950
187.960	313.210	4.000
187.750	313.210	4.050
187.890	313.090	4.100
188.060	313.610	4.150
187.940	313.330	4.200
187.440	313.220	4.250
187.430	314.140	4.300
186.910	313.080	4.350
187.660	313.330	4.400
186.830	313.250	4.450
205.660	163.020	0.000
205.150	163.860	0.050
205.250	162.960	0.100
204.780	163.580	0.150
205.250	163.400	0.200
205.610	164.530	0.250
205.800	164.660	0.300
206.610	164.420	0.350
206.810	164.770	0.400
207.720	164.110	0.450
206.900	164.240	0.500
206.560	163.610	0.550
205.810	163.900	0.600
205.960	164.140	0.650
205.310	164.170	0.700
205.520	163.860	0.750
205.180	164.310	0.800
205.470	165.040	0.850
205.870	165.260	0.900
205.570	164.720	0.950
206.030	164.620	1.000
206.150	164.380	1.050
206.120	164.350	1.100
206.120	163.860	1.150
205.770	164.000	1.200
206.230	164.780	1.250
206.080	164.080	1.300
206.780	164.530	1.350
206.510	164.700	1.400
205.060	165.150	1.450
205.250	165.200	1.500
204.930	164.670	1.550
205.320	164.980	1.600
204.490	164.250	1.650
205.180	163.790	1.700
205.290	164.440	1.750
205.390	164.250	1.800
205.480	164.400	1.850
206.290	164.600	1.900
206.440	163.350	1.950
206.150	163.630	2.000
206.500	163.410	2.050
205.940	163.230	2.100
205.940	163.790	2.150
205.690	163.540	2.200
206.330	164.480	2.250
206.270	164.420	2.300
205.700	163.630	2.350
205.190	164.160	2.400
205.170	163.610	2.450
205.740	163.960	2.500
205.170	163.300	2.550
205.400	163.740	2.600
205.150	163.810	2.650
205.190	163.470	2.700
205.280	163.690	2.750
205.970	163.750	2.800
206.070	164.750	2.850
205.950	164.640	2.900
206.480	164.910	2.950
206.800	164.840	3.000
206.800	164.940	3.050
207.830	164.360	3.100
207.370	164.620	3.150
207.460	163.700	3.200
206.290	163.720	3.250
206.600	163.910	3.300
206.350	163.520	3.350
205.790	163.160	3.400
205.990	163.200	3.450
206.430	163.440	3.500
206.570	163.490	3.550
207.940	164.230	3.600
207.350	164.100	3.650
207.270	164.370	3.700
207.310	164.750	3.750
207.000	164.110	3.800
206.330	163.620	3.850
206.590	164.060	3.900
206.510	164.040	3.950
206.950	163.650	4.000
207.170	163.600	4.050
207.860	163.050	4.100
207.410	162.490	4.150
207.320	162.670	4.200
207.470	162.950	4.250
207.160	163.600	4.300
208.530	164.830	4.350
200.320	264.010	0.000
200.370	263.980	0.050
199.930	263.630	0.100
200.100	264.390	0.150
200.610	264.320	0.200
199.820	264.650	0.250
200.410	264.730	0.300
200.290	265.260	0.350
199.760	264.310	0.400
200.550	264.990	0.450
200.470	264.820	0.500
199.820	264.990	0.550
199.890	265.170	0.600
199.870	265.670	0.650
199.400	265.920	0.700
200.120	266.360	0.750
200.100	267.030	0.800
199.960	266.670	0.850
200.120	267.880	0.900
199.810	267.900	0.950
199.900	267.060	1.000
200.080	266.560	1.050
199.550	265.410	1.100
199.680	265.380	1.150
199.780	265.220	1.200
199.620	264.810	1.250
198.810	264.110	1.300
199.450	264.450	1.350
199.460	265.230	1.400
199.040	264.980	1.450
199.510	264.130	1.500
199.680	264.100	1.550
199.720	264.400	1.600
199.610	264.070	1.650
199.350	263.740	1.700
199.620	263.740	1.750
200.660	264.670	1.800
200.510	264.590	1.850
199.960	265.380	1.900
199.880	264.790	1.950
200.020	265.340	2.000
199.800	265.740	2.050
199.470	266.010	2.100
199.860	265.330	2.150
199.620	265.470	2.200
199.290	265.410	2.250
199.330	266.050	2.300
199.990	266.230	2.350
199.260	265.010	2.400
200.120	264.560	2.450
200.010	264.610	2.500
200.600	264.390	2.550
199.540	264.030	2.600
199.920	264.180	2.650
200.080	263.800	2.700
199.900	264.050	2.750
199.320	263.770	2.800
199.000	264.340	2.850
198.840	264.880	2.900
198.750	263.770	2.950
198.820	264.280	3.000
199.310	263.170	3.050
199.610	264.360	3.100
199.520	263.940	3.150
199.330	263.510	3.200
199.890	264.020	3.250
199.010	263.470	3.300
199.030	263.190	3.350
199.470	263.550	3.400
199.670	263.840	3.450
199.710	263.100	3.500
199.270	263.350	3.550
199.880	264.430	3.600
199.900	264.660	3.650
199.560	264.150	3.700
199.480	264.220	3.750
199.110	264.550	3.800
199.480	264.420	3.850
199.600	264.150	3.900
200.070	264.310	3.950
146.200	141.520	0.000
145.800	141.480	0.050
146.540	141.500	0.100
145.590	141.340	0.150
147.100	141.450	0.200
146.900	141.060	0.250
145.450	140.910	0.300
145.430	140.480	0.350
145.170	140.820	0.400
144.590	140.720	0.450
144.650	140.730	0.500
144.670	141.100	0.550
144.780	140.340	0.600
144.810	140.290	0.650
144.330	140.570	0.700
144.190	140.560	0.750
